order_id,customer_id,product_id,category,sub_category,region,shipping_mode,order_date,ship_date,quantity,sales,discount,profit,shipping_duration,order_year,order_month,order_quarter,profit_margin,is_high_value
ORD-13218,CUST-0062,PROD-0051,Technology,Accessories,South,First Class,2023-10-19,2023-10-26,4,981.3,0.1,475.51,7,2023,10,4,0.4845714868032202,0
ORD-58965,CUST-0231,PROD-0021,Technology,Accessories,East,Second Class,2023-09-06,2023-09-08,8,837.04,0.0,302.23,2,2023,9,3,0.36106996081429804,0
ORD-88093,CUST-0200,PROD-0167,Office Supplies,Art,West,First Class,2023-07-09,2023-07-10,6,992.24,0.1,203.95,1,2023,7,3,0.20554502942836408,0
ORD-59815,CUST-0025,PROD-0173,Furniture,Furnishings,North,Same Day,2023-12-27,2023-12-31,7,414.12,0.0,230.21,4,2023,12,4,0.5559016710132328,0
ORD-37430,CUST-0149,PROD-0188,Office Supplies,Storage,South,Second Class,2023-09-27,2023-09-30,5,897.33,0.1,419.81,3,2023,9,3,0.46784349124625274,0
ORD-53063,CUST-0429,PROD-0126,Office Supplies,Paper,North,Second Class,2023-09-18,2023-09-20,3,644.96,0.3,102.32,2,2023,9,3,0.15864549739518727,0
ORD-41221,CUST-0208,PROD-0014,Furniture,Tables,North,Standard Class,2023-08-13,2023-08-20,10,789.29,0.0,279.64,7,2023,8,3,0.35429309886100163,0
ORD-21862,CUST-0384,PROD-0011,Office Supplies,Art,South,Same Day,2023-10-11,2023-10-13,4,285.92,0.1,89.4,2,2023,10,4,0.31267487409065475,0
ORD-59196,CUST-0422,PROD-0144,Technology,Machines,East,Standard Class,2023-02-08,2023-02-12,2,1050.46,0.2,311.19,4,2023,2,1,0.29624164651676405,0
ORD-51106,CUST-0335,PROD-0025,Technology,Accessories,South,First Class,2023-08-01,2023-08-03,10,1160.81,0.2,198.52,2,2023,8,3,0.1710185129349334,1
ORD-76969,CUST-0281,PROD-0059,Furniture,Furnishings,North,Second Class,2023-03-18,2023-03-19,5,829.31,0.0,276.68,1,2023,3,1,0.33362674994875263,0
ORD-29068,CUST-0195,PROD-0174,Furniture,Chairs,South,Second Class,2023-02-16,2023-02-19,9,613.76,0.1,145.48,3,2023,2,1,0.23703076120959332,0
ORD-90341,CUST-0153,PROD-0132,Furniture,Chairs,South,Standard Class,2023-11-22,2023-11-26,9,28.79,0.2,3.83,4,2023,11,4,0.13303230288294549,0
ORD-64963,CUST-0051,PROD-0093,Furniture,Bookcases,North,Same Day,2023-02-23,2023-02-28,8,97.87,0.0,29.94,5,2023,2,1,0.3059160110350465,0
ORD-64179,CUST-0161,PROD-0018,Technology,Accessories,North,Standard Class,2023-08-04,2023-08-06,6,679.49,0.3,182.42,2,2023,8,3,0.2684660554239209,0
ORD-63067,CUST-0159,PROD-0166,Furniture,Tables,East,Second Class,2023-07-15,2023-07-20,5,281.71,0.0,108.3,5,2023,7,3,0.3844378971282525,0
ORD-27022,CUST-0263,PROD-0155,Office Supplies,Art,South,Second Class,2023-05-09,2023-05-16,2,406.29,0.0,232.23,7,2023,5,2,0.5715867976076201,0
ORD-85501,CUST-0129,PROD-0046,Furniture,Furnishings,South,Same Day,2023-04-09,2023-04-11,6,1349.51,0.0,666.25,2,2023,4,2,0.49369771250305666,1
ORD-21946,CUST-0023,PROD-0182,Furniture,Tables,North,Standard Class,2023-05-30,2023-06-02,4,152.35,0.0,83.61,3,2023,5,2,0.5488021004266492,0
ORD-89918,CUST-0024,PROD-0076,Furniture,Bookcases,East,Same Day,2023-08-12,2023-08-17,2,709.3,0.0,352.19,5,2023,8,3,0.49653179190751445,0
ORD-52156,CUST-0035,PROD-0165,Office Supplies,Art,West,Standard Class,2023-08-31,2023-09-02,9,465.88,0.0,259.41,2,2023,8,3,0.5568172061475058,0
ORD-24628,CUST-0313,PROD-0154,Technology,Copiers,South,Second Class,2023-02-13,2023-02-18,9,1061.01,0.3,49.93,5,2023,2,1,0.047058934411551255,0
ORD-41363,CUST-0120,PROD-0055,Technology,Copiers,East,Second Class,2023-12-03,2023-12-08,8,1161.15,0.0,612.41,5,2023,12,4,0.5274167850837531,1
ORD-54935,CUST-0068,PROD-0181,Technology,Phones,South,First Class,2023-08-16,2023-08-21,7,166.97,0.2,43.9,5,2023,8,3,0.26292148290111994,0
ORD-97346,CUST-0015,PROD-0009,Technology,Accessories,North,Second Class,2023-06-25,2023-07-01,2,690.18,0.5,-53.29,6,2023,6,2,-0.07721174186444116,0
ORD-81572,CUST-0281,PROD-0183,Office Supplies,Binders,South,Standard Class,2023-02-17,2023-02-22,9,866.54,0.3,196.04,5,2023,2,1,0.22623306483255246,0
ORD-49625,CUST-0018,PROD-0095,Technology,Machines,West,Second Class,2023-01-11,2023-01-17,7,55.61,0.1,21.19,6,2023,1,1,0.38104657435713,0
ORD-37297,CUST-0467,PROD-0036,Office Supplies,Paper,North,Second Class,2023-01-06,2023-01-13,10,122.32,0.2,23.83,7,2023,1,1,0.1948168737737083,0
ORD-75407,CUST-0479,PROD-0084,Technology,Copiers,South,Same Day,2023-03-29,2023-03-31,10,814.36,0.0,277.21,2,2023,3,1,0.34040227909032855,0
ORD-31188,CUST-0169,PROD-0004,Furniture,Tables,West,Second Class,2023-04-08,2023-04-09,3,309.76,0.3,68.23,1,2023,4,2,0.2202673037190083,0
ORD-44806,CUST-0079,PROD-0016,Office Supplies,Art,North,Second Class,2023-06-01,2023-06-04,7,1073.5,0.0,328.92,3,2023,6,2,0.30639962738705173,0
ORD-15793,CUST-0138,PROD-0048,Furniture,Bookcases,West,Same Day,2023-04-06,2023-04-10,4,1156.54,0.0,380.83,4,2023,4,2,0.3292838985249105,1
ORD-90326,CUST-0486,PROD-0042,Office Supplies,Paper,North,Standard Class,2023-09-19,2023-09-26,3,1002.88,0.0,342.29,7,2023,9,3,0.3413070357370772,0
ORD-81133,CUST-0019,PROD-0118,Furniture,Tables,East,Same Day,2023-03-30,2023-04-04,1,364.43,0.0,109.96,5,2023,3,1,0.3017314710644019,0
ORD-96355,CUST-0221,PROD-0086,Technology,Machines,East,Same Day,2023-11-24,2023-12-01,8,370.66,0.0,173.6,7,2023,11,4,0.468353747369557,0
ORD-19562,CUST-0025,PROD-0117,Technology,Copiers,West,Same Day,2023-08-02,2023-08-08,6,1444.43,0.5,-118.25,6,2023,8,3,-0.08186620327741738,1
ORD-74070,CUST-0121,PROD-0039,Furniture,Furnishings,North,Second Class,2023-12-06,2023-12-10,1,537.26,0.0,210.73,4,2023,12,4,0.3922309496333246,0
ORD-22465,CUST-0307,PROD-0036,Furniture,Chairs,East,First Class,2023-07-22,2023-07-28,9,1300.62,0.1,349.74,6,2023,7,3,0.2689025234119113,1
ORD-70102,CUST-0395,PROD-0013,Office Supplies,Binders,East,Second Class,2023-12-02,2023-12-08,6,980.51,0.0,477.91,6,2023,12,4,0.48740961336447364,0
ORD-69510,CUST-0468,PROD-0066,Furniture,Tables,East,Second Class,2023-04-08,2023-04-10,3,1489.47,0.3,361.06,2,2023,4,2,0.24240837344827354,1
ORD-32366,CUST-0424,PROD-0020,Technology,Phones,South,Same Day,2023-04-18,2023-04-20,3,1178.03,0.1,481.96,2,2023,4,2,0.4091237065269985,1
ORD-47822,CUST-0005,PROD-0165,Technology,Phones,East,Second Class,2023-04-21,2023-04-24,5,426.02,0.0,150.76,3,2023,4,2,0.35388009952584387,0
ORD-75535,CUST-0493,PROD-0186,Office Supplies,Binders,North,Same Day,2023-03-20,2023-03-24,3,428.55,0.0,231.75,4,2023,3,1,0.5407770388519426,0
ORD-71297,CUST-0230,PROD-0043,Office Supplies,Paper,East,Second Class,2023-05-27,2023-05-29,8,1492.22,0.0,609.72,2,2023,5,2,0.4085992682044203,1
ORD-29717,CUST-0173,PROD-0174,Furniture,Bookcases,East,First Class,2023-09-12,2023-09-15,10,592.93,0.1,190.56,3,2023,9,3,0.32138701027102695,0
ORD-74533,CUST-0223,PROD-0198,Office Supplies,Art,North,First Class,2023-01-13,2023-01-14,9,1204.91,0.5,-166.59,1,2023,1,1,-0.13825928907553262,1
ORD-67497,CUST-0048,PROD-0014,Furniture,Tables,South,Second Class,2023-11-08,2023-11-14,2,603.51,0.0,223.65,6,2023,11,4,0.37058209474573744,0
ORD-76178,CUST-0095,PROD-0172,Furniture,Bookcases,West,Second Class,2023-10-25,2023-10-28,7,1325.93,0.2,263.26,3,2023,10,4,0.19854743463078742,1
ORD-53771,CUST-0206,PROD-0179,Furniture,Chairs,South,Standard Class,2023-09-10,2023-09-14,3,433.96,0.5,2.7,4,2023,9,3,0.006221771591851785,0
ORD-41160,CUST-0374,PROD-0016,Office Supplies,Storage,North,First Class,2023-08-24,2023-08-30,4,453.01,0.3,22.26,6,2023,8,3,0.04913798812388248,0
ORD-73015,CUST-0413,PROD-0154,Office Supplies,Art,East,Standard Class,2023-10-13,2023-10-16,5,265.44,0.1,78.9,3,2023,10,4,0.29724231464737794,0
ORD-86191,CUST-0327,PROD-0082,Technology,Copiers,North,Second Class,2023-08-30,2023-09-06,6,422.16,0.1,200.65,7,2023,8,3,0.4752937274966837,0
ORD-77140,CUST-0237,PROD-0079,Furniture,Chairs,East,Standard Class,2023-03-30,2023-04-01,3,1101.29,0.1,528.43,2,2023,3,1,0.4798282014728182,0
ORD-81385,CUST-0379,PROD-0096,Office Supplies,Storage,West,Standard Class,2023-02-08,2023-02-12,6,540.38,0.5,-30.58,4,2023,2,1,-0.0565898071727303,0
ORD-24807,CUST-0159,PROD-0153,Technology,Copiers,West,Standard Class,2023-07-10,2023-07-14,5,840.54,0.0,489.22,4,2023,7,3,0.5820305993765913,0
ORD-76118,CUST-0344,PROD-0110,Office Supplies,Paper,North,First Class,2023-07-12,2023-07-19,8,1098.09,0.0,605.85,7,2023,7,3,0.551730732453624,0
ORD-85125,CUST-0008,PROD-0188,Office Supplies,Binders,East,First Class,2023-09-13,2023-09-16,10,685.51,0.3,144.85,3,2023,9,3,0.21130253387988504,0
ORD-52071,CUST-0088,PROD-0043,Office Supplies,Paper,East,Second Class,2023-02-09,2023-02-12,7,294.83,0.5,3.1,3,2023,2,1,0.010514533799138488,0
ORD-90766,CUST-0120,PROD-0190,Furniture,Tables,East,First Class,2023-01-18,2023-01-21,4,70.52,0.2,26.99,3,2023,1,1,0.3827283040272263,0
ORD-28249,CUST-0427,PROD-0107,Technology,Copiers,East,Same Day,2023-12-20,2023-12-26,3,1462.32,0.3,304.46,6,2023,12,4,0.20820340281197003,1
ORD-92296,CUST-0266,PROD-0093,Office Supplies,Art,West,Same Day,2023-01-16,2023-01-19,1,994.17,0.1,356.86,3,2023,1,1,0.3589526942072282,0
ORD-88100,CUST-0391,PROD-0148,Furniture,Bookcases,South,First Class,2023-10-19,2023-10-25,2,808.65,0.5,-148.36,6,2023,10,4,-0.18346627094540285,0
ORD-97086,CUST-0055,PROD-0160,Furniture,Chairs,East,Second Class,2023-09-14,2023-09-21,5,632.19,0.1,141.73,7,2023,9,3,0.2241889305430329,0
ORD-86081,CUST-0475,PROD-0021,Office Supplies,Binders,East,Standard Class,2023-07-07,2023-07-12,4,94.67,0.2,14.76,5,2023,7,3,0.1559100031689025,0
ORD-27932,CUST-0348,PROD-0001,Furniture,Bookcases,South,Same Day,2023-01-13,2023-01-15,5,427.89,0.5,27.3,2,2023,1,1,0.06380144429643132,0
ORD-73390,CUST-0368,PROD-0059,Office Supplies,Art,West,First Class,2023-08-19,2023-08-22,4,1075.54,0.5,-25.11,3,2023,8,3,-0.023346412034884804,0
ORD-50434,CUST-0278,PROD-0094,Technology,Copiers,North,Standard Class,2023-05-03,2023-05-09,5,225.8,0.0,120.05,6,2023,5,2,0.5316651904340124,0
ORD-51538,CUST-0382,PROD-0007,Furniture,Bookcases,North,Second Class,2023-09-13,2023-09-19,2,1439.93,0.5,-285.8,6,2023,9,3,-0.19848187064648976,1
ORD-26929,CUST-0017,PROD-0131,Office Supplies,Paper,South,Standard Class,2023-02-28,2023-03-06,2,1339.61,0.1,634.36,6,2023,2,1,0.47354080665268256,1
ORD-57417,CUST-0262,PROD-0130,Furniture,Chairs,East,Same Day,2023-01-01,2023-01-03,3,483.7,0.3,120.86,2,2023,1,1,0.24986561918544553,0
ORD-99879,CUST-0016,PROD-0032,Technology,Machines,East,First Class,2023-07-22,2023-07-23,8,226.76,0.5,13.43,1,2023,7,3,0.0592256129828894,0
ORD-15269,CUST-0066,PROD-0184,Furniture,Chairs,South,Second Class,2023-10-16,2023-10-18,8,879.19,0.2,106.61,2,2023,10,4,0.1212593409843151,0
ORD-42936,CUST-0024,PROD-0047,Furniture,Chairs,South,Standard Class,2023-03-01,2023-03-02,1,783.08,0.1,161.39,1,2023,3,1,0.20609643969964753,0
ORD-55855,CUST-0076,PROD-0088,Furniture,Chairs,North,First Class,2023-07-06,2023-07-12,2,1160.96,0.5,-76.87,6,2023,7,3,-0.06621244487320838,1
ORD-94321,CUST-0400,PROD-0158,Technology,Machines,East,Same Day,2023-07-16,2023-07-23,5,855.01,0.2,212.3,7,2023,7,3,0.24830118945977242,0
ORD-87456,CUST-0471,PROD-0117,Office Supplies,Binders,West,Standard Class,2023-02-12,2023-02-16,2,627.61,0.5,14.16,4,2023,2,1,0.022561781998374785,0
ORD-60064,CUST-0202,PROD-0172,Office Supplies,Binders,South,Same Day,2023-08-09,2023-08-11,2,779.11,0.0,328.02,2,2023,8,3,0.4210188548471974,0
ORD-67686,CUST-0258,PROD-0165,Furniture,Furnishings,South,Second Class,2023-07-09,2023-07-14,5,769.34,0.1,364.76,5,2023,7,3,0.47412067486416926,0
ORD-66393,CUST-0455,PROD-0047,Furniture,Tables,East,Same Day,2023-06-15,2023-06-18,9,1142.94,0.1,512.15,3,2023,6,2,0.4480987628396941,1
ORD-13985,CUST-0424,PROD-0089,Furniture,Chairs,West,First Class,2023-04-13,2023-04-14,5,283.1,0.5,-32.67,1,2023,4,2,-0.11540091840339102,0
ORD-50373,CUST-0240,PROD-0046,Office Supplies,Binders,North,First Class,2023-03-22,2023-03-26,1,1391.86,0.1,571.15,4,2023,3,1,0.4103501788973029,1
ORD-11117,CUST-0087,PROD-0125,Furniture,Chairs,South,Second Class,2023-04-25,2023-04-27,1,1438.3,0.5,0.6,2,2023,4,2,0.00041715914621428076,1
ORD-87674,CUST-0324,PROD-0041,Technology,Copiers,North,Second Class,2023-11-29,2023-12-01,7,1401.18,0.5,-43.26,2,2023,11,4,-0.030873977647411465,1
ORD-98935,CUST-0380,PROD-0063,Furniture,Furnishings,West,First Class,2023-06-07,2023-06-13,9,555.85,0.3,112.5,6,2023,6,2,0.20239273185211837,0
ORD-29186,CUST-0312,PROD-0081,Office Supplies,Paper,South,Standard Class,2023-03-18,2023-03-19,2,356.03,0.0,134.33,1,2023,3,1,0.37729966575850354,0
ORD-89279,CUST-0204,PROD-0132,Furniture,Bookcases,West,Second Class,2023-11-20,2023-11-22,2,1115.32,0.2,137.1,2,2023,11,4,0.12292436251479397,0
ORD-82247,CUST-0430,PROD-0005,Technology,Accessories,North,Standard Class,2023-06-13,2023-06-18,4,914.81,0.0,533.92,5,2023,6,2,0.5836403187547141,0
ORD-50871,CUST-0411,PROD-0184,Technology,Copiers,West,Standard Class,2023-03-26,2023-04-01,2,466.23,0.0,167.22,6,2023,3,1,0.3586641786242841,0
ORD-92102,CUST-0389,PROD-0159,Technology,Copiers,South,Second Class,2023-01-01,2023-01-02,1,703.49,0.5,42.26,1,2023,1,1,0.06007192710628438,0
ORD-98672,CUST-0007,PROD-0034,Technology,Phones,East,First Class,2023-01-29,2023-02-04,7,1038.37,0.3,226.65,6,2023,1,1,0.21827479607461697,0
ORD-76568,CUST-0326,PROD-0038,Office Supplies,Paper,South,Second Class,2023-04-08,2023-04-15,10,1175.8,0.1,241.22,7,2023,4,2,0.20515393774451438,1
ORD-21807,CUST-0351,PROD-0167,Technology,Copiers,South,Same Day,2023-05-20,2023-05-22,10,306.77,0.0,141.26,2,2023,5,2,0.4604752746357206,0
ORD-66674,CUST-0418,PROD-0018,Technology,Copiers,South,Standard Class,2023-02-28,2023-03-03,10,1376.05,0.5,-113.36,3,2023,2,1,-0.08238072744449693,1
ORD-55783,CUST-0322,PROD-0093,Furniture,Chairs,West,Standard Class,2023-10-07,2023-10-12,6,1368.87,0.2,386.19,5,2023,10,4,0.2821232111157378,1
ORD-44304,CUST-0064,PROD-0192,Office Supplies,Storage,South,Second Class,2023-04-25,2023-04-26,7,413.56,0.5,19.93,1,2023,4,2,0.048191314440468126,0
ORD-37516,CUST-0231,PROD-0060,Office Supplies,Binders,North,Second Class,2023-07-08,2023-07-14,8,1452.12,0.1,683.79,6,2023,7,3,0.47089083546814314,1
ORD-26510,CUST-0315,PROD-0143,Furniture,Chairs,South,Same Day,2023-09-03,2023-09-08,1,1285.56,0.1,582.6,5,2023,9,3,0.4531877158592365,1
ORD-38712,CUST-0484,PROD-0022,Furniture,Chairs,South,Same Day,2023-08-26,2023-08-30,3,165.46,0.5,-25.87,4,2023,8,3,-0.15635198839598693,0
ORD-99375,CUST-0235,PROD-0171,Office Supplies,Storage,South,Same Day,2023-09-18,2023-09-20,7,523.58,0.0,179.3,2,2023,9,3,0.34245005538790635,0
ORD-36809,CUST-0041,PROD-0191,Technology,Accessories,East,Second Class,2023-09-20,2023-09-26,4,663.67,0.0,334.81,6,2023,9,3,0.5044826495095455,0
ORD-90962,CUST-0193,PROD-0126,Technology,Accessories,South,First Class,2023-10-29,2023-11-01,4,27.96,0.0,13.91,3,2023,10,4,0.49749642346208867,0
ORD-84636,CUST-0179,PROD-0048,Technology,Accessories,South,Standard Class,2023-06-23,2023-06-28,2,1443.56,0.1,419.91,5,2023,6,2,0.2908850342209538,1
ORD-81358,CUST-0374,PROD-0086,Technology,Copiers,West,First Class,2023-03-25,2023-03-30,2,93.37,0.3,11.79,5,2023,3,1,0.12627182178429902,0
ORD-83138,CUST-0356,PROD-0130,Furniture,Chairs,East,Standard Class,2023-01-22,2023-01-23,4,800.55,0.5,-66.9,1,2023,1,1,-0.08356754731122354,0
ORD-23289,CUST-0382,PROD-0057,Technology,Phones,South,Same Day,2023-01-12,2023-01-17,7,63.05,0.0,28.5,5,2023,1,1,0.4520222045995242,0
ORD-83839,CUST-0491,PROD-0103,Technology,Accessories,West,Standard Class,2023-08-19,2023-08-21,9,109.27,0.2,23.92,2,2023,8,3,0.21890729385924776,0
ORD-47587,CUST-0429,PROD-0075,Furniture,Furnishings,North,Standard Class,2023-01-25,2023-01-27,4,137.38,0.0,64.18,2,2023,1,1,0.46717134954141804,0
ORD-93544,CUST-0384,PROD-0187,Office Supplies,Paper,East,Second Class,2023-07-26,2023-07-27,1,750.93,0.3,24.44,1,2023,7,3,0.0325463092432051,0
ORD-89239,CUST-0467,PROD-0065,Office Supplies,Binders,South,Second Class,2023-11-14,2023-11-20,3,108.96,0.2,15.11,6,2023,11,4,0.1386747430249633,0
ORD-97484,CUST-0406,PROD-0014,Furniture,Furnishings,North,Second Class,2023-06-15,2023-06-22,1,177.64,0.1,77.14,7,2023,6,2,0.4342490430083315,0
ORD-22894,CUST-0054,PROD-0018,Office Supplies,Storage,West,Standard Class,2023-06-26,2023-06-27,3,1035.27,0.0,473.9,1,2023,6,2,0.4577549817921895,0
ORD-42154,CUST-0484,PROD-0083,Technology,Machines,East,First Class,2023-05-07,2023-05-11,6,1010.75,0.2,298.83,4,2023,5,2,0.29565174375463765,0
ORD-79788,CUST-0136,PROD-0156,Technology,Accessories,South,Same Day,2023-06-08,2023-06-10,5,859.82,0.1,228.41,2,2023,6,2,0.26564862413063195,0
ORD-53797,CUST-0439,PROD-0159,Furniture,Chairs,East,Same Day,2023-06-15,2023-06-21,9,520.7,0.5,-16.69,6,2023,6,2,-0.03205300556942577,0
ORD-39223,CUST-0421,PROD-0159,Office Supplies,Binders,North,Standard Class,2023-08-07,2023-08-08,3,1432.48,0.3,368.67,1,2023,8,3,0.25736484977102647,1
ORD-33673,CUST-0194,PROD-0034,Office Supplies,Paper,North,Second Class,2023-01-11,2023-01-15,2,641.6,0.3,33.91,4,2023,1,1,0.05285224438902742,0
ORD-37089,CUST-0075,PROD-0199,Technology,Copiers,North,Standard Class,2023-05-23,2023-05-27,8,1466.77,0.0,453.73,4,2023,5,2,0.3093395692576205,1
ORD-21961,CUST-0485,PROD-0081,Furniture,Chairs,East,Second Class,2023-08-18,2023-08-24,1,1267.77,0.1,540.71,6,2023,8,3,0.4265048076543853,1
ORD-96359,CUST-0444,PROD-0006,Technology,Copiers,West,Same Day,2023-12-01,2023-12-06,10,204.98,0.3,53.68,5,2023,12,4,0.26187920772758316,0
ORD-45980,CUST-0005,PROD-0072,Technology,Accessories,South,Second Class,2023-03-28,2023-03-29,1,915.92,0.1,435.55,1,2023,3,1,0.4755327976242467,0
ORD-76585,CUST-0411,PROD-0076,Technology,Copiers,West,Same Day,2023-07-20,2023-07-23,3,628.15,0.5,19.73,3,2023,7,3,0.031409695136511984,0
ORD-37451,CUST-0497,PROD-0032,Technology,Accessories,East,Same Day,2023-04-03,2023-04-04,3,955.32,0.1,453.93,1,2023,4,2,0.4751601557593267,0
ORD-50710,CUST-0007,PROD-0182,Furniture,Bookcases,North,Same Day,2023-12-09,2023-12-16,3,1124.92,0.2,292.31,7,2023,12,4,0.25984958930412827,0
ORD-29875,CUST-0314,PROD-0018,Furniture,Chairs,West,First Class,2023-05-23,2023-05-28,7,149.11,0.1,56.84,5,2023,5,2,0.3811950908725102,0
ORD-81770,CUST-0232,PROD-0161,Office Supplies,Binders,North,Same Day,2023-12-04,2023-12-09,6,1097.04,0.0,336.53,5,2023,12,4,0.3067618318384015,0
ORD-75350,CUST-0174,PROD-0121,Technology,Machines,West,Second Class,2023-09-30,2023-10-06,4,1327.24,0.5,-206.68,6,2023,9,3,-0.15572164793104487,1
ORD-20535,CUST-0461,PROD-0082,Technology,Phones,South,Same Day,2023-08-02,2023-08-04,2,740.67,0.1,190.61,2,2023,8,3,0.2573480767413288,0
ORD-23715,CUST-0368,PROD-0105,Furniture,Bookcases,South,Standard Class,2023-03-16,2023-03-17,9,286.78,0.0,142.02,1,2023,3,1,0.49522281888555697,0
ORD-64828,CUST-0233,PROD-0058,Furniture,Furnishings,East,First Class,2023-11-27,2023-11-28,8,1201.2,0.1,241.03,1,2023,11,4,0.20065767565767564,1
ORD-20701,CUST-0499,PROD-0109,Office Supplies,Art,West,Second Class,2023-07-12,2023-07-13,10,1391.07,0.1,500.12,1,2023,7,3,0.35952180695435887,1
ORD-58178,CUST-0142,PROD-0027,Furniture,Furnishings,West,Standard Class,2023-12-06,2023-12-09,3,847.74,0.0,449.91,3,2023,12,4,0.5307169651072263,0
ORD-28025,CUST-0359,PROD-0141,Technology,Phones,West,Same Day,2023-03-06,2023-03-08,4,1017.3,0.0,349.37,2,2023,3,1,0.3434286837707658,0
ORD-33543,CUST-0077,PROD-0031,Technology,Accessories,West,Same Day,2023-12-22,2023-12-27,8,343.41,0.1,113.18,5,2023,12,4,0.32957689059724526,0
ORD-83554,CUST-0326,PROD-0151,Furniture,Chairs,South,Second Class,2023-09-11,2023-09-14,9,572.39,0.3,6.38,3,2023,9,3,0.011146246440364087,0
ORD-42077,CUST-0155,PROD-0067,Technology,Accessories,North,Standard Class,2023-11-02,2023-11-05,1,935.2,0.1,446.92,3,2023,11,4,0.47788708297690335,0
ORD-69484,CUST-0304,PROD-0006,Office Supplies,Paper,West,Standard Class,2023-06-27,2023-07-04,5,1230.85,0.3,272.55,7,2023,6,2,0.2214323435024577,1
ORD-51899,CUST-0028,PROD-0096,Technology,Copiers,South,First Class,2023-08-09,2023-08-15,1,673.79,0.2,157.21,6,2023,8,3,0.2333219549117678,0
ORD-66712,CUST-0117,PROD-0114,Furniture,Chairs,West,Second Class,2023-10-19,2023-10-23,5,632.11,0.0,225.26,4,2023,10,4,0.3563620255968107,0
ORD-18768,CUST-0169,PROD-0124,Technology,Machines,East,Same Day,2023-07-21,2023-07-24,5,644.84,0.0,271.32,3,2023,7,3,0.420755536257056,0
ORD-76834,CUST-0466,PROD-0145,Office Supplies,Storage,South,Standard Class,2023-08-14,2023-08-15,1,436.18,0.2,119.88,1,2023,8,3,0.2748406621119721,0
ORD-57414,CUST-0349,PROD-0042,Technology,Copiers,North,First Class,2023-06-03,2023-06-07,2,309.3,0.0,154.92,4,2023,6,2,0.5008729388942773,0
ORD-10496,CUST-0203,PROD-0069,Office Supplies,Paper,North,Standard Class,2023-08-19,2023-08-25,1,609.56,0.3,141.05,6,2023,8,3,0.23139641708773545,0
ORD-48900,CUST-0262,PROD-0156,Technology,Phones,South,Standard Class,2023-03-04,2023-03-07,1,1320.58,0.0,667.84,3,2023,3,1,0.5057171848733133,1
ORD-80005,CUST-0053,PROD-0103,Furniture,Tables,South,First Class,2023-11-04,2023-11-10,10,1354.43,0.0,471.65,6,2023,11,4,0.34822766772738345,1
ORD-48298,CUST-0315,PROD-0133,Technology,Machines,West,First Class,2023-04-05,2023-04-09,8,89.87,0.2,34.07,4,2023,4,2,0.37910314899298986,0
ORD-86642,CUST-0113,PROD-0039,Office Supplies,Storage,East,First Class,2023-06-12,2023-06-16,7,1303.85,0.3,72.19,4,2023,6,2,0.05536679832802853,1
ORD-55573,CUST-0477,PROD-0169,Technology,Copiers,East,First Class,2023-08-13,2023-08-18,8,1383.38,0.3,210.95,5,2023,8,3,0.15248883170206304,1
ORD-54163,CUST-0071,PROD-0087,Furniture,Tables,North,Same Day,2023-02-16,2023-02-23,10,1254.74,0.0,596.45,7,2023,2,1,0.47535744457018986,1
ORD-44962,CUST-0365,PROD-0155,Office Supplies,Art,South,Same Day,2023-04-22,2023-04-29,5,1045.46,0.1,317.95,7,2023,4,2,0.3041245002199988,0
ORD-51039,CUST-0418,PROD-0158,Technology,Machines,South,Same Day,2023-07-06,2023-07-13,5,853.04,0.0,441.31,7,2023,7,3,0.5173379911844697,0
ORD-92846,CUST-0173,PROD-0181,Technology,Phones,East,Standard Class,2023-01-06,2023-01-07,1,837.52,0.5,-50.48,1,2023,1,1,-0.06027318750597,0
ORD-70827,CUST-0417,PROD-0165,Technology,Copiers,North,Second Class,2023-11-13,2023-11-20,5,685.44,0.0,309.79,7,2023,11,4,0.4519578664799253,0
ORD-87583,CUST-0065,PROD-0097,Office Supplies,Storage,West,Second Class,2023-12-18,2023-12-25,10,773.4,0.5,-45.62,7,2023,12,4,-0.058986294284975434,0
ORD-71904,CUST-0368,PROD-0002,Technology,Machines,West,First Class,2023-12-28,2023-12-29,3,1132.22,0.5,1.38,1,2023,12,4,0.0012188443941990072,0
ORD-46668,CUST-0319,PROD-0127,Technology,Copiers,East,Standard Class,2023-05-31,2023-06-05,8,640.76,0.1,308.84,5,2023,5,2,0.48199013671265367,0
ORD-30088,CUST-0273,PROD-0104,Furniture,Bookcases,North,Same Day,2023-01-16,2023-01-20,4,1146.17,0.3,26.3,4,2023,1,1,0.022945985325039043,1
ORD-78550,CUST-0185,PROD-0012,Furniture,Furnishings,South,Second Class,2023-07-05,2023-07-09,7,175.15,0.3,19.5,4,2023,7,3,0.11133314302026834,0
ORD-31802,CUST-0389,PROD-0077,Technology,Accessories,West,First Class,2023-08-15,2023-08-21,5,1327.11,0.0,645.8,6,2023,8,3,0.48662130494081124,1
ORD-75407,CUST-0415,PROD-0012,Office Supplies,Storage,North,Second Class,2023-05-29,2023-06-03,2,975.25,0.5,90.68,5,2023,5,2,0.09298128684952577,0
ORD-35013,CUST-0488,PROD-0005,Technology,Copiers,East,Same Day,2023-10-28,2023-10-31,4,1321.2,0.0,498.61,3,2023,10,4,0.3773917650620648,1
ORD-56919,CUST-0024,PROD-0008,Technology,Machines,South,Same Day,2023-06-22,2023-06-27,7,1121.53,0.2,335.12,5,2023,6,2,0.2988060952448887,0
