Order_ID,Customer_ID,Product_ID,Category,Sub_Category,Region,Shipping_Mode,Order_Date,Ship_Date,Quantity,Sales,Discount,Profit
ORD-29356,CUST-0319,PROD-0121,Furniture,Tables,South,First Class,2023-11-25,2023-11-28,7,560.02,0.0,195.05
ORD-87065,CUST-0157,PROD-0100,Technology,Phones,South,Second Class,2023-06-25,2023-06-27,10,596.91,0.3,24.7
ORD-93196,CUST-0119,PROD-0058,Office Supplies,Art,West,First Class,2023-08-07,2023-08-12,8,93.08,0.5,4.23
ORD-70106,CUST-0320,PROD-0003,Office Supplies,Storage,South,First Class,2023-12-02,2023-12-08,4,811.11,0.0,312.81
ORD-89574,CUST-0245,PROD-0174,Furniture,Chairs,West,First Class,2023-12-21,2023-12-26,9,638.84,0.5,-2.27
ORD-55595,CUST-0287,PROD-0156,Office Supplies,Paper,South,Second Class,2023-06-03,2023-06-07,7,973.08,0.0,543.28
ORD-84385,CUST-0236,PROD-0088,Technology,Accessories,West,Same Day,2023-02-01,2023-02-02,1,1458.02,0.1,554.88
ORD-95271,CUST-0443,PROD-0152,Office Supplies,Binders,West,Same Day,2023-10-20,2023-10-25,8,1166.25,0.1,431.34
ORD-85262,CUST-0274,PROD-0157,Furniture,Tables,South,Same Day,2023-08-25,2023-08-28,5,1407.59,0.1,548.1
ORD-15233,CUST-0412,PROD-0140,Office Supplies,Binders,East,Second Class,2023-01-02,2023-01-04,7,1205.09,0.3,145.35
ORD-52616,CUST-0166,PROD-0073,Furniture,Bookcases,West,First Class,2023-09-30,2023-10-06,10,732.65,0.3,182.93
ORD-62904,CUST-0268,PROD-0146,Office Supplies,Paper,South,Standard Class,2023-02-21,2023-02-27,9,489.3,0.3,97.87
ORD-36990,CUST-0309,PROD-0163,Office Supplies,Binders,East,Same Day,2023-12-18,2023-12-23,7,1252.53,0.1,315.55
ORD-88693,CUST-0177,PROD-0170,Office Supplies,Binders,East,Same Day,2023-04-19,2023-04-20,9,27.96,0.0,16.47
ORD-81680,CUST-0057,PROD-0007,Furniture,Bookcases,North,First Class,2023-08-10,2023-08-16,1,33.4,0.3,9.12
ORD-39287,CUST-0038,PROD-0036,Office Supplies,Paper,West,First Class,2023-11-01,2023-11-07,10,1034.41,0.1,266.55
ORD-46871,CUST-0386,PROD-0116,Furniture,Furnishings,South,First Class,2023-07-27,2023-08-03,10,592.35,0.0,266.84
ORD-41769,CUST-0471,PROD-0140,Furniture,Tables,North,Same Day,2023-04-27,2023-04-30,6,1083.53,0.1,291.77
ORD-71802,CUST-0007,PROD-0107,Technology,Copiers,North,Second Class,2023-06-09,2023-06-10,8,186.83,0.0,78.95
ORD-78512,CUST-0317,PROD-0153,Furniture,Chairs,North,Standard Class,2023-09-09,2023-09-15,7,232.68,0.1,49.55
ORD-77359,CUST-0241,PROD-0060,Technology,Machines,East,Standard Class,2023-12-04,2023-12-06,4,181.71,0.0,97.54
ORD-57756,CUST-0087,PROD-0175,Office Supplies,Art,South,First Class,2023-03-17,2023-03-18,9,952.45,0.0,518.56
ORD-75199,CUST-0465,PROD-0189,Furniture,Tables,North,Standard Class,2023-01-04,2023-01-10,2,1418.25,0.0,632.88
ORD-17089,CUST-0399,PROD-0026,Office Supplies,Storage,South,First Class,2023-05-14,2023-05-20,5,601.81,0.2,152.84
ORD-92354,CUST-0398,PROD-0147,Office Supplies,Art,South,Same Day,2023-10-09,2023-10-16,10,1412.36,0.0,622.0
ORD-30527,CUST-0455,PROD-0104,Office Supplies,Paper,East,Second Class,2023-03-19,2023-03-21,9,286.05,0.0,120.85
ORD-89775,CUST-0470,PROD-0131,Office Supplies,Paper,East,Standard Class,2023-11-02,2023-11-07,2,735.93,0.0,298.1
ORD-25292,CUST-0490,PROD-0096,Office Supplies,Paper,West,Same Day,2023-01-05,2023-01-12,8,461.43,0.1,199.7
ORD-92522,CUST-0342,PROD-0067,Furniture,Tables,North,Same Day,2023-12-12,2023-12-18,4,842.81,0.3,223.7
ORD-57614,CUST-0188,PROD-0003,Furniture,Furnishings,East,First Class,2023-01-09,2023-01-11,5,417.31,0.1,93.68
ORD-30242,CUST-0268,PROD-0192,Furniture,Bookcases,South,Second Class,2023-03-26,2023-04-01,10,295.95,0.1,61.42
ORD-16786,CUST-0403,PROD-0164,Office Supplies,Paper,East,First Class,2023-12-06,2023-12-12,6,807.48,0.5,-120.42
ORD-40535,CUST-0091,PROD-0164,Office Supplies,Paper,South,Same Day,2023-10-12,2023-10-13,8,751.34,0.0,388.75
ORD-24321,CUST-0471,PROD-0072,Furniture,Tables,South,First Class,2023-08-26,2023-08-31,9,1281.55,0.5,-175.16
ORD-52047,CUST-0408,PROD-0160,Technology,Phones,East,Standard Class,2023-08-12,2023-08-17,10,840.58,0.1,286.8
ORD-51466,CUST-0078,PROD-0090,Furniture,Tables,East,First Class,2023-07-10,2023-07-15,9,715.02,0.1,147.26
ORD-15663,CUST-0387,PROD-0180,Furniture,Furnishings,East,Same Day,2023-11-11,2023-11-12,2,1244.43,0.2,387.86
ORD-97193,CUST-0071,PROD-0185,Technology,Copiers,North,Standard Class,2023-11-28,2023-12-01,2,519.81,0.1,249.63
ORD-15768,CUST-0390,PROD-0090,Technology,Copiers,West,Second Class,2023-08-29,2023-09-05,9,1259.4,0.0,510.49
ORD-41141,CUST-0421,PROD-0096,Office Supplies,Storage,West,Same Day,2023-03-23,2023-03-27,10,94.07,0.3,25.82
ORD-90396,CUST-0461,PROD-0111,Technology,Accessories,South,Same Day,2023-03-23,2023-03-26,4,669.21,0.2,225.02
ORD-69282,CUST-0032,PROD-0031,Office Supplies,Binders,North,Same Day,2023-10-13,2023-10-18,10,680.13,0.0,226.79
ORD-42593,CUST-0340,PROD-0184,Technology,Accessories,North,Same Day,2023-06-06,2023-06-11,6,810.32,0.1,186.42
ORD-85253,CUST-0040,PROD-0127,Technology,Machines,North,First Class,2023-01-29,2023-02-02,2,1090.08,0.2,422.63
ORD-14764,CUST-0318,PROD-0158,Furniture,Furnishings,South,Second Class,2023-06-01,2023-06-02,2,950.08,0.0,300.09
ORD-73243,CUST-0369,PROD-0060,Technology,Accessories,North,Standard Class,2023-07-09,2023-07-16,2,1183.08,0.2,204.09
ORD-20979,CUST-0400,PROD-0080,Office Supplies,Storage,North,Standard Class,2023-08-16,2023-08-22,7,409.3,0.5,22.78
ORD-37108,CUST-0054,PROD-0073,Technology,Machines,South,First Class,2023-11-21,2023-11-23,5,1081.32,0.0,462.58
ORD-53965,CUST-0054,PROD-0096,Technology,Machines,North,Standard Class,2023-04-01,2023-04-04,1,909.64,0.1,404.71
ORD-61773,CUST-0014,PROD-0177,Furniture,Furnishings,East,Second Class,2023-04-21,2023-04-22,2,349.98,0.5,-45.96
ORD-91611,CUST-0210,PROD-0062,Furniture,Furnishings,East,Standard Class,2023-12-08,2023-12-14,2,919.6,0.1,412.2
ORD-31060,CUST-0261,PROD-0092,Technology,Accessories,North,Second Class,2023-04-13,2023-04-15,1,962.7,0.2,128.89
ORD-40382,CUST-0031,PROD-0082,Technology,Machines,West,First Class,2023-08-29,2023-09-02,4,474.42,0.1,171.28
ORD-36312,CUST-0376,PROD-0163,Furniture,Furnishings,East,First Class,2023-08-10,2023-08-14,5,936.19,0.3,135.76
ORD-54347,CUST-0371,PROD-0189,Technology,Phones,West,Same Day,2023-05-07,2023-05-11,7,620.2,0.2,217.24
ORD-88215,CUST-0105,PROD-0200,Furniture,Furnishings,South,Second Class,2023-06-13,2023-06-17,5,411.33,0.0,143.89
ORD-55842,CUST-0108,PROD-0158,Furniture,Furnishings,North,Same Day,2023-01-23,2023-01-30,5,775.6,0.3,173.59
ORD-93476,CUST-0040,PROD-0144,Furniture,Chairs,East,Same Day,2023-10-07,2023-10-11,4,1431.67,0.3,72.9
ORD-89483,CUST-0152,PROD-0082,Furniture,Chairs,North,First Class,2023-05-27,2023-06-01,4,1073.95,0.5,-15.75
ORD-71749,CUST-0189,PROD-0083,Office Supplies,Paper,South,Standard Class,2023-01-01,2023-01-06,4,803.5,0.3,117.15
ORD-91031,CUST-0187,PROD-0097,Technology,Copiers,West,First Class,2023-07-24,2023-07-31,8,804.47,0.5,-44.94
ORD-83146,CUST-0393,PROD-0006,Technology,Copiers,South,First Class,2023-04-15,2023-04-16,5,212.08,0.0,120.92
ORD-96788,CUST-0431,PROD-0046,Furniture,Tables,East,Standard Class,2023-05-21,2023-05-24,5,955.57,0.0,331.41
ORD-27001,CUST-0388,PROD-0023,Technology,Phones,South,Second Class,2023-10-28,2023-11-01,7,1380.77,0.2,195.92
ORD-56265,CUST-0211,PROD-0026,Technology,Accessories,South,Second Class,2023-05-03,2023-05-04,2,881.52,0.2,110.14
ORD-38414,CUST-0110,PROD-0149,Furniture,Furnishings,East,Same Day,2023-08-31,2023-09-05,10,1130.2,0.5,-54.09
ORD-60632,CUST-0053,PROD-0044,Furniture,Furnishings,East,Standard Class,2023-05-12,2023-05-18,10,256.77,0.5,-36.92
ORD-24163,CUST-0004,PROD-0016,Office Supplies,Storage,North,Standard Class,2023-05-20,2023-05-21,9,1460.6,0.5,40.49
ORD-63335,CUST-0446,PROD-0037,Technology,Copiers,West,Same Day,2023-02-14,2023-02-15,3,1140.12,0.0,652.63
ORD-69114,CUST-0140,PROD-0094,Technology,Accessories,East,Same Day,2023-08-23,2023-08-25,2,105.33,0.0,40.17
ORD-63213,CUST-0027,PROD-0001,Technology,Phones,East,Same Day,2023-04-25,2023-04-29,1,595.61,0.0,207.49
ORD-52940,CUST-0189,PROD-0091,Technology,Machines,North,First Class,2023-03-07,2023-03-09,3,643.75,0.1,313.62
ORD-80899,CUST-0014,PROD-0032,Furniture,Chairs,East,Same Day,2023-10-19,2023-10-25,5,906.22,0.5,80.55
ORD-52710,CUST-0227,PROD-0140,Office Supplies,Art,West,Standard Class,2023-05-13,2023-05-19,4,543.28,0.0,323.78
ORD-46512,CUST-0441,PROD-0183,Furniture,Chairs,East,First Class,2023-10-08,2023-10-11,4,1225.23,0.1,453.09
ORD-76419,CUST-0371,PROD-0095,Office Supplies,Storage,West,Second Class,2023-05-16,2023-05-23,4,63.46,0.2,15.63
ORD-22721,CUST-0040,PROD-0118,Office Supplies,Art,East,Same Day,2023-02-25,2023-03-03,9,511.56,0.0,303.42
ORD-44336,CUST-0020,PROD-0069,Office Supplies,Binders,East,Second Class,2023-11-24,2023-11-30,8,649.13,0.3,169.06
ORD-55043,CUST-0157,PROD-0018,Technology,Accessories,North,Second Class,2023-12-16,2023-12-20,1,1420.45,0.2,328.54
ORD-19967,CUST-0451,PROD-0144,Office Supplies,Art,South,First Class,2023-11-12,2023-11-19,6,1247.45,0.2,224.18
ORD-43921,CUST-0227,PROD-0105,Furniture,Chairs,East,Second Class,2023-09-13,2023-09-17,8,411.03,0.1,125.11
ORD-38021,CUST-0042,PROD-0063,Office Supplies,Storage,West,First Class,2023-04-13,2023-04-17,3,1385.13,0.2,143.18
ORD-94577,CUST-0288,PROD-0070,Office Supplies,Binders,South,Same Day,2023-12-05,2023-12-08,1,483.52,0.0,221.23
ORD-19404,CUST-0403,PROD-0113,Furniture,Furnishings,South,First Class,2023-03-16,2023-03-21,4,661.07,0.0,293.37
ORD-50438,CUST-0094,PROD-0005,Office Supplies,Paper,South,Same Day,2023-12-03,2023-12-05,5,1088.37,0.0,519.67
ORD-73379,CUST-0322,PROD-0086,Furniture,Tables,East,First Class,2023-03-07,2023-03-13,5,207.22,0.0,115.32
ORD-70170,CUST-0133,PROD-0181,Furniture,Tables,North,First Class,2023-08-05,2023-08-11,1,736.69,0.3,34.17
ORD-77393,CUST-0383,PROD-0028,Furniture,Tables,North,Standard Class,2023-08-12,2023-08-13,2,1072.31,0.0,550.75
ORD-11874,CUST-0390,PROD-0049,Furniture,Chairs,South,Same Day,2023-01-05,2023-01-10,3,716.06,0.0,354.51
ORD-68215,CUST-0366,PROD-0092,Office Supplies,Art,West,Second Class,2023-07-01,2023-07-08,3,792.71,0.0,285.28
ORD-96160,CUST-0449,PROD-0183,Office Supplies,Binders,North,First Class,2023-09-20,2023-09-25,7,355.09,0.1,157.71
ORD-22259,CUST-0117,PROD-0062,Furniture,Furnishings,South,Same Day,2023-09-17,2023-09-24,6,48.0,0.3,9.68
ORD-11163,CUST-0456,PROD-0072,Furniture,Furnishings,North,Standard Class,2023-01-25,2023-01-26,7,999.19,0.0,412.81
ORD-10151,CUST-0025,PROD-0080,Office Supplies,Binders,North,First Class,2023-11-01,2023-11-05,1,745.68,0.0,422.15
ORD-58216,CUST-0215,PROD-0179,Office Supplies,Storage,North,Second Class,2023-03-19,2023-03-20,7,207.61,0.1,55.92
ORD-30239,CUST-0138,PROD-0148,Office Supplies,Binders,East,First Class,2023-02-24,2023-02-28,2,992.84,0.1,458.76
ORD-35854,CUST-0064,PROD-0047,Office Supplies,Art,North,Second Class,2023-11-21,2023-11-28,3,700.33,0.2,205.17
ORD-98759,CUST-0184,PROD-0146,Technology,Machines,South,First Class,2023-05-17,2023-05-19,6,1295.16,0.1,377.59
ORD-68258,CUST-0183,PROD-0147,Furniture,Furnishings,West,First Class,2023-06-03,2023-06-10,10,282.73,0.3,31.97
ORD-96318,CUST-0055,PROD-0134,Furniture,Bookcases,South,First Class,2023-09-22,2023-09-23,8,79.01,0.2,28.47
ORD-51216,CUST-0279,PROD-0092,Technology,Accessories,East,First Class,2023-02-11,2023-02-15,8,213.68,0.3,49.37
ORD-82697,CUST-0265,PROD-0133,Furniture,Furnishings,North,Standard Class,2023-09-24,2023-09-28,3,1325.52,0.2,212.13
ORD-52012,CUST-0312,PROD-0021,Office Supplies,Art,North,Same Day,2023-08-12,2023-08-17,5,220.91,0.0,76.23
ORD-53858,CUST-0195,PROD-0169,Technology,Copiers,East,Second Class,2023-10-29,2023-10-31,4,840.92,0.0,358.41
ORD-67064,CUST-0085,PROD-0030,Office Supplies,Art,North,Second Class,2023-07-10,2023-07-16,4,841.4,0.3,179.69
ORD-66587,CUST-0294,PROD-0168,Furniture,Bookcases,South,Second Class,2023-08-26,2023-08-28,7,1462.01,0.3,80.0
ORD-74732,CUST-0377,PROD-0111,Furniture,Chairs,North,First Class,2023-02-22,2023-02-28,8,591.49,0.0,206.22
ORD-92042,CUST-0356,PROD-0129,Office Supplies,Storage,East,Standard Class,2023-05-20,2023-05-26,9,1381.5,0.0,452.54
ORD-82932,CUST-0229,PROD-0042,Office Supplies,Art,North,Standard Class,2023-01-07,2023-01-11,8,1099.98,0.2,349.72
ORD-92467,CUST-0342,PROD-0090,Office Supplies,Art,North,Second Class,2023-08-06,2023-08-07,3,1291.41,0.5,-129.75
ORD-18273,CUST-0269,PROD-0114,Technology,Accessories,East,Same Day,2023-06-17,2023-06-22,1,967.46,0.5,-80.12
ORD-55896,CUST-0397,PROD-0161,Technology,Phones,East,First Class,2023-05-18,2023-05-22,6,62.07,0.0,34.42
ORD-13125,CUST-0437,PROD-0053,Technology,Copiers,North,First Class,2023-01-23,2023-01-28,9,1208.39,0.1,371.07
ORD-93944,CUST-0095,PROD-0060,Office Supplies,Art,South,Same Day,2023-11-25,2023-12-02,7,1145.11,0.0,514.78
ORD-53053,CUST-0324,PROD-0107,Technology,Copiers,South,Same Day,2023-06-24,2023-06-27,8,672.58,0.2,118.36
ORD-20726,CUST-0341,PROD-0022,Office Supplies,Paper,East,First Class,2023-11-16,2023-11-23,10,99.08,0.0,46.89
ORD-92090,CUST-0327,PROD-0064,Furniture,Furnishings,East,Standard Class,2023-05-12,2023-05-16,1,1425.02,0.0,720.3
ORD-12528,CUST-0007,PROD-0160,Furniture,Bookcases,North,First Class,2023-11-28,2023-12-04,5,473.23,0.3,60.0
ORD-18936,CUST-0372,PROD-0146,Furniture,Bookcases,North,Standard Class,2023-08-20,2023-08-24,5,1432.11,0.1,707.48
ORD-51414,CUST-0140,PROD-0066,Office Supplies,Binders,East,First Class,2023-01-28,2023-01-31,9,1109.32,0.5,79.81
ORD-52596,CUST-0189,PROD-0029,Technology,Copiers,East,Standard Class,2023-01-14,2023-01-19,10,1084.9,0.3,111.57
ORD-68427,CUST-0180,PROD-0083,Office Supplies,Storage,North,Same Day,2023-12-15,2023-12-19,7,1159.73,0.0,685.35
ORD-68935,CUST-0100,PROD-0133,Furniture,Bookcases,North,First Class,2023-09-02,2023-09-09,9,670.38,0.0,228.64
ORD-31434,CUST-0391,PROD-0025,Office Supplies,Art,North,Same Day,2023-08-23,2023-08-30,5,512.58,0.3,109.04
ORD-83343,CUST-0378,PROD-0151,Technology,Phones,West,Same Day,2023-02-23,2023-02-27,4,981.76,0.5,-122.94
ORD-48204,CUST-0092,PROD-0048,Technology,Phones,East,First Class,2023-02-20,2023-02-23,1,1017.6,0.2,392.98
ORD-73109,CUST-0056,PROD-0163,Office Supplies,Paper,South,Standard Class,2023-03-21,2023-03-27,4,441.12,0.0,216.48
ORD-90184,CUST-0495,PROD-0178,Furniture,Chairs,South,Standard Class,2023-04-29,2023-05-06,9,1411.17,0.0,614.43
ORD-83413,CUST-0061,PROD-0144,Office Supplies,Binders,South,Second Class,2023-01-22,2023-01-29,1,1231.03,0.3,57.46
ORD-64328,CUST-0439,PROD-0171,Office Supplies,Binders,North,First Class,2023-03-29,2023-04-05,5,1180.8,0.3,73.06
ORD-17790,CUST-0327,PROD-0014,Office Supplies,Binders,South,Second Class,2023-10-28,2023-11-03,2,636.02,0.0,219.58
ORD-44086,CUST-0173,PROD-0055,Office Supplies,Art,South,Standard Class,2023-01-10,2023-01-13,6,821.67,0.3,32.69
ORD-19282,CUST-0313,PROD-0137,Technology,Phones,North,First Class,2023-01-28,2023-02-03,6,240.63,0.2,94.77
ORD-43086,CUST-0131,PROD-0187,Technology,Machines,East,Standard Class,2023-12-29,2024-01-01,4,775.21,0.0,349.61
ORD-56502,CUST-0184,PROD-0070,Office Supplies,Paper,East,Second Class,2023-12-09,2023-12-15,6,843.97,0.1,354.81
ORD-28849,CUST-0206,PROD-0074,Furniture,Bookcases,North,Same Day,2023-03-26,2023-04-02,4,154.82,0.5,3.89
ORD-45728,CUST-0056,PROD-0157,Technology,Copiers,South,Second Class,2023-05-21,2023-05-26,4,569.48,0.2,98.68
ORD-38839,CUST-0357,PROD-0017,Furniture,Chairs,North,Standard Class,2023-03-23,2023-03-30,7,211.65,0.5,6.55
ORD-28581,CUST-0317,PROD-0105,Technology,Accessories,North,Standard Class,2023-03-09,2023-03-10,8,927.29,0.2,135.05
ORD-68412,CUST-0107,PROD-0155,Office Supplies,Art,North,Standard Class,2023-10-06,2023-10-12,2,1116.55,0.2,358.1
ORD-19272,CUST-0376,PROD-0024,Furniture,Chairs,West,First Class,2023-05-04,2023-05-05,9,1216.77,0.3,257.34
ORD-63162,CUST-0224,PROD-0041,Office Supplies,Paper,West,First Class,2023-06-27,2023-07-02,5,303.55,0.5,21.89
ORD-71542,CUST-0222,PROD-0195,Furniture,Chairs,South,Same Day,2023-01-09,2023-01-11,10,138.75,0.0,82.36
ORD-98390,CUST-0062,PROD-0040,Furniture,Chairs,North,Standard Class,2023-10-27,2023-11-03,9,1146.25,0.1,302.99
ORD-63370,CUST-0163,PROD-0035,Furniture,Tables,West,Second Class,2023-03-10,2023-03-12,5,336.18,0.1,163.77
ORD-38742,CUST-0066,PROD-0090,Office Supplies,Binders,East,Same Day,2023-10-31,2023-11-01,1,309.89,0.0,159.38
ORD-97378,CUST-0432,PROD-0027,Furniture,Bookcases,East,Same Day,2023-11-14,2023-11-20,10,513.92,0.3,143.24
ORD-81143,CUST-0163,PROD-0178,Technology,Phones,South,Standard Class,2023-09-26,2023-09-28,9,873.36,0.0,498.35
ORD-18951,CUST-0211,PROD-0050,Furniture,Furnishings,North,Standard Class,2023-07-24,2023-07-31,6,391.77,0.3,89.51
ORD-93262,CUST-0348,PROD-0132,Furniture,Tables,South,Same Day,2023-04-20,2023-04-21,8,1001.1,0.5,-117.84
ORD-21531,CUST-0291,PROD-0122,Technology,Phones,North,Second Class,2023-11-25,2023-11-26,2,161.32,0.0,57.32
ORD-48621,CUST-0344,PROD-0153,Office Supplies,Paper,East,Same Day,2023-08-31,2023-09-05,9,1431.31,0.3,51.44
ORD-44013,CUST-0432,PROD-0176,Office Supplies,Paper,West,Same Day,2023-03-02,2023-03-07,5,1153.4,0.0,598.43
ORD-94802,CUST-0051,PROD-0024,Furniture,Tables,South,Second Class,2023-12-05,2023-12-06,2,658.05,0.0,352.18
ORD-22611,CUST-0118,PROD-0154,Technology,Accessories,West,First Class,2023-07-25,2023-07-26,8,1458.57,0.3,309.44
ORD-93852,CUST-0273,PROD-0149,Office Supplies,Binders,East,Same Day,2023-06-07,2023-06-13,5,799.34,0.0,450.65
ORD-28185,CUST-0138,PROD-0196,Technology,Copiers,East,Standard Class,2023-12-16,2023-12-20,5,1358.62,0.3,58.3
ORD-93923,CUST-0348,PROD-0157,Furniture,Chairs,East,Same Day,2023-12-24,2023-12-31,5,1098.88,0.0,621.37
ORD-46129,CUST-0462,PROD-0151,Technology,Accessories,South,Same Day,2023-01-26,2023-01-31,5,709.53,0.0,216.46
ORD-28269,CUST-0057,PROD-0100,Technology,Phones,East,Same Day,2023-08-25,2023-09-01,7,149.18,0.2,46.77
ORD-39130,CUST-0180,PROD-0084,Office Supplies,Paper,South,Same Day,2023-05-12,2023-05-19,10,374.74,0.0,118.04
ORD-60353,CUST-0411,PROD-0160,Office Supplies,Art,East,First Class,2023-10-17,2023-10-23,7,671.06,0.0,340.47
ORD-41054,CUST-0149,PROD-0168,Furniture,Chairs,North,Second Class,2023-11-10,2023-11-12,8,868.21,0.0,316.47
ORD-31338,CUST-0381,PROD-0097,Office Supplies,Storage,East,First Class,2023-09-17,2023-09-22,1,597.72,0.3,173.46
ORD-63964,CUST-0123,PROD-0162,Furniture,Bookcases,South,Standard Class,2023-05-12,2023-05-15,10,1411.32,0.3,241.44
ORD-95485,CUST-0320,PROD-0128,Furniture,Chairs,East,Same Day,2023-07-17,2023-07-18,7,742.64,0.5,72.89
ORD-21875,CUST-0090,PROD-0174,Office Supplies,Paper,North,First Class,2023-06-03,2023-06-05,2,1449.98,0.3,80.35
ORD-14777,CUST-0008,PROD-0157,Office Supplies,Binders,East,First Class,2023-04-20,2023-04-23,4,611.98,0.3,48.7
ORD-68647,CUST-0007,PROD-0046,Office Supplies,Paper,West,First Class,2023-12-07,2023-12-09,7,510.79,0.3,42.03
ORD-65743,CUST-0237,PROD-0179,Office Supplies,Storage,North,Second Class,2023-12-29,2024-01-04,7,778.75,0.5,-8.89
ORD-45183,CUST-0407,PROD-0148,Furniture,Bookcases,South,First Class,2023-06-13,2023-06-20,1,1337.82,0.0,456.37
ORD-92051,CUST-0370,PROD-0102,Furniture,Chairs,South,First Class,2023-08-27,2023-08-29,6,529.88,0.2,119.44
ORD-68564,CUST-0075,PROD-0159,Office Supplies,Storage,South,Second Class,2023-07-30,2023-08-04,4,1214.79,0.5,-53.74
ORD-64220,CUST-0277,PROD-0170,Furniture,Tables,East,Standard Class,2023-07-05,2023-07-08,4,739.8,0.3,139.3
ORD-38346,CUST-0291,PROD-0062,Office Supplies,Paper,South,Second Class,2023-01-01,2023-01-03,7,86.98,0.5,3.49
ORD-73792,CUST-0237,PROD-0021,Furniture,Chairs,West,Standard Class,2023-05-05,2023-05-11,9,94.08,0.2,11.6
ORD-45400,CUST-0306,PROD-0012,Technology,Accessories,North,Same Day,2023-04-12,2023-04-14,9,357.66,0.5,30.16
ORD-16348,CUST-0149,PROD-0127,Office Supplies,Art,North,Same Day,2023-02-26,2023-02-28,4,623.17,0.0,273.02
ORD-35952,CUST-0390,PROD-0157,Technology,Accessories,East,Same Day,2023-06-13,2023-06-19,8,1368.03,0.1,532.18
ORD-80708,CUST-0083,PROD-0091,Office Supplies,Storage,East,First Class,2023-04-25,2023-04-29,8,289.62,0.1,63.98
ORD-84711,CUST-0112,PROD-0072,Furniture,Tables,North,First Class,2023-11-11,2023-11-17,6,170.61,0.1,65.31
ORD-80419,CUST-0243,PROD-0135,Furniture,Chairs,South,Second Class,2023-01-15,2023-01-17,9,1495.36,0.1,652.75
ORD-65562,CUST-0202,PROD-0091,Office Supplies,Paper,South,First Class,2023-01-01,2023-01-06,7,660.13,0.5,30.27
ORD-23007,CUST-0218,PROD-0044,Furniture,Furnishings,East,Same Day,2023-10-03,2023-10-08,5,331.96,0.2,100.06
ORD-56323,CUST-0004,PROD-0141,Technology,Copiers,North,Standard Class,2023-06-10,2023-06-16,8,244.17,0.5,-26.61
ORD-29084,CUST-0258,PROD-0175,Office Supplies,Art,West,Standard Class,2023-06-16,2023-06-21,7,494.73,0.0,211.55
ORD-12734,CUST-0181,PROD-0022,Technology,Copiers,East,Same Day,2023-11-28,2023-12-03,9,580.55,0.5,-100.84
ORD-67584,CUST-0126,PROD-0134,Office Supplies,Binders,South,Same Day,2023-06-20,2023-06-23,10,899.93,0.5,-102.95
ORD-89808,CUST-0464,PROD-0054,Technology,Phones,South,First Class,2023-03-03,2023-03-10,6,283.9,0.0,114.22
ORD-54141,CUST-0466,PROD-0022,Furniture,Furnishings,East,First Class,2023-04-17,2023-04-20,4,120.34,0.1,46.56
ORD-69658,CUST-0150,PROD-0160,Office Supplies,Paper,West,Second Class,2023-12-17,2023-12-22,5,1243.7,0.2,150.84
ORD-45267,CUST-0382,PROD-0057,Office Supplies,Paper,East,First Class,2023-06-19,2023-06-23,1,375.4,0.0,217.37
ORD-45920,CUST-0220,PROD-0047,Furniture,Bookcases,East,Standard Class,2023-03-18,2023-03-25,9,59.5,0.3,12.93
ORD-90181,CUST-0101,PROD-0003,Furniture,Bookcases,South,Second Class,2023-02-01,2023-02-07,1,897.9,0.2,236.89
ORD-78928,CUST-0009,PROD-0071,Technology,Phones,East,Second Class,2023-08-22,2023-08-25,4,348.3,0.1,103.82
ORD-56832,CUST-0329,PROD-0117,Furniture,Furnishings,North,Same Day,2023-08-26,2023-08-31,1,1279.97,0.0,732.17
ORD-43633,CUST-0223,PROD-0168,Furniture,Tables,North,Same Day,2023-03-20,2023-03-26,3,888.01,0.3,31.68
ORD-53988,CUST-0075,PROD-0018,Furniture,Furnishings,South,First Class,2023-02-20,2023-02-23,9,834.72,0.2,176.09
ORD-57852,CUST-0485,PROD-0094,Office Supplies,Storage,East,Standard Class,2023-04-07,2023-04-12,10,1082.11,0.3,147.07
ORD-71011,CUST-0172,PROD-0099,Office Supplies,Paper,East,Same Day,2023-11-05,2023-11-12,3,94.94,0.0,41.8
ORD-93620,CUST-0392,PROD-0050,Furniture,Tables,West,Same Day,2023-12-08,2023-12-12,6,584.02,0.2,150.9
ORD-94952,CUST-0052,PROD-0095,Office Supplies,Art,North,Same Day,2023-02-21,2023-02-28,5,1200.72,0.3,67.79
ORD-83032,CUST-0165,PROD-0021,Office Supplies,Paper,West,Same Day,2023-12-31,2024-01-03,2,574.12,0.0,340.06
ORD-37831,CUST-0169,PROD-0009,Office Supplies,Binders,West,Same Day,2023-01-15,2023-01-19,8,1412.87,0.3,308.62
ORD-87044,CUST-0385,PROD-0107,Furniture,Chairs,North,First Class,2023-07-07,2023-07-13,9,952.26,0.3,237.79
ORD-96058,CUST-0248,PROD-0176,Technology,Phones,West,First Class,2023-02-14,2023-02-19,3,918.52,0.0,287.86
ORD-47371,CUST-0163,PROD-0008,Furniture,Furnishings,South,Second Class,2023-09-30,2023-10-04,5,409.3,0.5,-31.69
ORD-80797,CUST-0055,PROD-0089,Office Supplies,Art,North,Same Day,2023-09-04,2023-09-07,4,442.41,0.0,254.91
ORD-74539,CUST-0412,PROD-0016,Technology,Phones,West,First Class,2023-05-18,2023-05-23,4,270.07,0.1,65.09
ORD-77144,CUST-0217,PROD-0050,Furniture,Chairs,East,First Class,2023-02-21,2023-02-23,9,1108.53,0.2,231.46
